corp_id,corp_name,school_id,school_name,aina,asian,black,latine,multiracial,nhpi,white,frl,enrollment
5925,MSD Martinsville Schools,6344,South Elementary School of Communications,1,,,11,11,,252,173,275
5925,MSD Martinsville Schools,6349,Charles L Smith Fine Arts Academy,,,,16,7,,371,217,394
5925,MSD Martinsville Schools,6357,Paragon Elementary School,,,,7,2,,182,113,191
5925,MSD Martinsville Schools,6361,Poston Road Elementary School,,4,,8,8,,233,157,253
5930,Mooresville Con School Corp,6369,Mooresville High School,5,5,29,44,52,,1269,544,1404
5930,Mooresville Con School Corp,6373,Paul Hadley Middle School,,3,17,19,26,,622,317,687
5930,Mooresville Con School Corp,6375,Neil Armstrong Elementary School,,4,4,24,24,1,480,293,537
5930,Mooresville Con School Corp,6381,Newby Memorial Elementary School,3,,,7,14,,280,182,304
5930,Mooresville Con School Corp,6385,North Madison Elementary School,,2,44,31,28,1,526,290,632
5930,Mooresville Con School Corp,6387,Northwood Elementary School,,4,3,10,19,1,403,219,440
5930,Mooresville Con School Corp,6393,Waverly Elementary School,,,20,18,15,1,298,144,352
5945,North Newton School Corp,6397,Morocco Elementary School,,,,20,9,,110,85,139
5945,North Newton School Corp,6405,Lake Village Elementary School,,2,1,16,6,1,159,85,185
5945,North Newton School Corp,6409,Lincoln Elementary School,1,,1,38,3,1,224,149,268
5945,North Newton School Corp,6411,North Newton Jr-Sr High School,4,,,59,8,1,449,268,521
5995,South Newton School Corp,6417,South Newton Senior High School,,,1,40,5,,196,123,242
5995,South Newton School Corp,6431,South Newton Elementary School,,,,70,6,2,338,275,416
5995,South Newton School Corp,6433,South Newton Middle School,,,1,38,2,,163,141,204
6055,Central Noble Com School Corp,6442,Central Noble Primary School,,,,6,8,,235,96,249
6055,Central Noble Com School Corp,6453,Central Noble Junior Senior HS,3,6,3,14,9,,619,276,654
6055,Central Noble Com School Corp,6454,Central Noble Elementary School,1,,1,11,7,,227,129,247
6060,East Noble School Corporation,6457,Avilla Elementary School,,,3,23,8,,435,177,469
6060,East Noble School Corporation,6458,East Noble High School,1,8,1,61,18,,966,445,1055
6060,East Noble School Corporation,6461,East Noble Middle School,,4,8,56,21,,707,420,796
6060,East Noble School Corporation,6465,Rome City Elementary School,,,2,8,,,183,130,193
6060,East Noble School Corporation,6477,North Side Elementary School,,,2,19,13,,259,188,293
6060,East Noble School Corporation,6478,South Side Elementary School,,1,5,40,7,,231,192,284
6060,East Noble School Corporation,6485,Wayne Center Elem School,1,1,2,17,6,,301,150,328
6065,West Noble School Corporation,6489,West Noble High School,,4,1,369,9,,314,373,697
6065,West Noble School Corporation,6491,West Noble Primary School,,2,1,173,3,,150,188,329
6065,West Noble School Corporation,6509,West Noble Middle School,,4,,368,2,,297,410,671
6065,West Noble School Corporation,6510,West Noble Elementary School,1,1,2,281,4,,191,313,480
6080,Rising Sun-Ohio Co Com,6511,Ohio County Elementary School,1,1,3,2,4,,398,195,409
6080,Rising Sun-Ohio Co Com,6512,Ohio County Middle School,,1,2,,4,,183,91,190
6080,Rising Sun-Ohio Co Com,6513,Rising Sun High School,,1,,,4,,221,78,226
6145,Orleans Community Schools,6573,Orleans Jr-Sr High School,,,1,2,10,,383,195,396
6145,Orleans Community Schools,6577,Orleans Elementary School,,,3,10,7,,492,279,512
6155,Paoli Community School Corp,6581,Paoli Jr & Sr High School,3,2,5,16,14,,521,300,561
6155,Paoli Community School Corp,6587,Throop Elementary School,2,4,9,13,12,1,671,361,712
6160,Springs Valley Com School Corp,6589,Springs Valley Comm High School,1,2,9,19,33,,390,203,454
6160,Springs Valley Com School Corp,6591,Springs Valley Elementary School,2,2,9,15,20,,335,212,383
6195,Spencer-Owen Community Schools,6597,Owen Valley Middle School,2,1,,9,12,,320,188,344
6195,Spencer-Owen Community Schools,6601,Patricksburg Elementary School,,,1,1,6,,121,95,129
6195,Spencer-Owen Community Schools,6605,Gosport Elementary School,,,1,1,11,,131,103,144
6195,Spencer-Owen Community Schools,6613,Owen Valley Community High School,4,4,1,12,15,,635,327,671
6195,Spencer-Owen Community Schools,6617,Spencer Elementary School,2,3,1,8,18,,525,326,557
6195,Spencer-Owen Community Schools,6619,McCormick's Creek Elementary Sch,1,,1,9,13,,369,197,393
6260,Southwest Parke Com Sch Corp,6621,Rosedale Elementary School,2,,1,2,7,,300,165,312
6260,Southwest Parke Com Sch Corp,6627,Riverton Parke Jr-Sr High School,1,,1,27,5,,438,249,472
6260,Southwest Parke Com Sch Corp,6629,Montezuma Elementary School,1,2,,12,5,,212,152,232
6325,Perry Central Com Schools Corp,6705,Perry Central Elementary School,,,1,5,19,,678,300,703
6325,Perry Central Com Schools Corp,6708,Perry Central Jr-Sr High School,,1,3,5,8,,565,234,582
6340,Cannelton City Schools,6733,Cannelton Elementary & High School,,,1,1,20,,197,174,219
6350,Tell City-Troy Twp School Corp,6741,Tell City Jr-Sr High School,4,4,7,10,19,,599,298,643
6350,Tell City-Troy Twp School Corp,6745,William Tell Elementary School,4,12,12,13,23,,693,387,757
6375,North Central Parke Comm Schl Corp,6645,Rockville Elementary School,2,,10,8,12,,309,218,341
6375,North Central Parke Comm Schl Corp,6647,Turkey Run Elementary School,,,,2,4,,243,151,249
6375,North Central Parke Comm Schl Corp,6652,Parke Heritage Middle School,,,2,7,4,,250,160,263
6375,North Central Parke Comm Schl Corp,6654,Parke Heritage High School,1,,1,7,16,,316,191,341
6445,Pike County School Corp,6763,Pike Central High School,1,,1,12,16,,445,210,475
6445,Pike County School Corp,6768,Pike Central Middle School,1,1,,7,9,,348,180,366
6445,Pike County School Corp,6808,Winslow Elementary School,,,1,,9,,265,149,275
6445,Pike County School Corp,6809,Petersburg Elementary School,3,1,,10,6,,438,252,458
6460,MSD Boone Township,6813,Hebron High School,1,2,5,44,6,,295,141,353
6460,MSD Boone Township,6814,Hebron Middle School,,1,4,28,1,,186,101,220
6460,MSD Boone Township,6815,Hebron Elementary School,1,,6,59,19,,414,253,499
6470,Duneland School Corporation,6817,Jackson Elementary School,,,2,42,6,,265,53,315
6470,Duneland School Corporation,6819,Brummitt Elementary School,,5,9,51,12,,277,96,354
6470,Duneland School Corporation,6821,Liberty Intermediate School,,5,7,54,13,,272,85,351
6470,Duneland School Corporation,6823,Liberty Elementary School,1,4,6,96,20,,369,160,496
6470,Duneland School Corporation,6925,Chesterton Senior High School,4,25,50,262,57,1,1582,490,1981
6470,Duneland School Corporation,6926,Trojan Virtual Academy,1,2,4,18,5,,65,29,95
6470,Duneland School Corporation,6927,Westchester Intermediate School,,3,15,60,28,3,369,169,478
6470,Duneland School Corporation,6928,Bailly Elementary School,,4,20,56,18,,303,150,401
6470,Duneland School Corporation,6930,Chesterton Middle School,1,10,22,147,33,2,669,264,884
6470,Duneland School Corporation,6941,Newton Yost Elementary School,1,3,12,70,16,,267,140,369
6510,East Porter County School Corp,6825,Morgan Township Middle/High School,,1,4,33,7,,390,47,435
6510,East Porter County School Corp,6828,Morgan Township Elementary School,,1,,31,11,,316,43,359
6510,East Porter County School Corp,6833,Kouts Middle/High School,,,2,28,7,,399,79,436
6510,East Porter County School Corp,6835,Kouts Elementary School,1,,5,17,2,,311,85,336
6510,East Porter County School Corp,6849,Washington Twp Middle/High School,,7,7,43,7,,375,111,439
6510,East Porter County School Corp,6852,Washington Twp Elementary School,1,,4,49,14,,335,113,403
6520,Porter Township School Corp,6837,Boone Grove Elementary School,,1,1,32,8,,149,73,191
6520,Porter Township School Corp,6838,Boone Grove High School,2,2,8,75,9,,390,135,486
6520,Porter Township School Corp,6839,Boone Grove Middle School,,1,11,49,9,,253,106,323
6520,Porter Township School Corp,6840,Porter Lakes Elementary School,,3,3,78,16,4,423,161,527
6530,Union Township School Corp,6841,Wheeler High School,3,2,8,59,7,,355,116,434
6530,Union Township School Corp,6843,Union Township Middle School,1,1,6,37,9,,270,92,324
6530,Union Township School Corp,6845,Union Center Elementary School,,2,4,48,14,,345,68,413
6530,Union Township School Corp,6846,John Simatovich Elementary School,2,2,5,40,12,,177,106,238
6550,Portage Township Schools,6853,Portage High School,5,20,362,591,105,,1162,1235,2245
6550,Portage Township Schools,6857,Wallace Aylesworth Elementary,,1,62,118,23,,206,276,410
6550,Portage Township Schools,6859,William Fegely Middle School,2,4,111,188,45,,283,419,633
6550,Portage Township Schools,6861,Crisman Elementary School,,1,62,107,28,,175,239,373
6550,Portage Township Schools,6865,Central Elementary School,,2,75,138,23,,215,323,453
6550,Portage Township Schools,6869,Ethel R Jones Elementary School,,1,25,94,14,,171,175,305
6550,Portage Township Schools,6871,Willowcreek Middle School,2,3,148,266,47,,483,560,949
6550,Portage Township Schools,6874,Rowena Kyle Elementary School,,2,66,166,28,,210,261,472
6550,Portage Township Schools,6876,Paul Saylor Elementary School,,1,70,63,19,,139,218,292
6550,Portage Township Schools,6877,George L Myers Elementary School,1,,25,99,28,,178,190,331
6550,Portage Township Schools,6879,South Haven Elementary School,1,3,25,47,16,,189,181,281
6560,Valparaiso Community Schools,6881,Valparaiso High School,2,41,98,300,86,2,1569,620,2098
6560,Valparaiso Community Schools,6885,Benjamin Franklin Middle School,1,22,23,99,36,,640,180,821
6560,Valparaiso Community Schools,6887,Thomas Jefferson Middle School,,16,41,97,38,,448,260,640
6560,Valparaiso Community Schools,6888,Thomas Jefferson Elementary School,,3,15,41,16,1,197,124,273
6560,Valparaiso Community Schools,6891,Central Elementary School,1,1,7,35,3,,87,73,134
6560,Valparaiso Community Schools,6893,Flint Lake Elementary School,1,9,42,68,29,,325,203,474
6560,Valparaiso Community Schools,6897,Cooks Corners Elementary School,1,12,9,62,9,,377,109,470
6560,Valparaiso Community Schools,6903,Heavilin Elementary School,2,13,12,65,19,,394,68,505
6560,Valparaiso Community Schools,6913,Memorial Elementary School,1,8,7,68,20,,373,118,477
6560,Valparaiso Community Schools,6917,Northview Elementary School,,1,12,36,4,,218,101,271
6560,Valparaiso Community Schools,6921,Parkview Elementary School,1,1,23,64,11,,119,108,219
6590,MSD Mount Vernon,6949,Mount Vernon High School,2,2,13,29,29,,545,200,620
6590,MSD Mount Vernon,6953,Mount Vernon Jr High School,1,,14,16,21,,435,213,487
6590,MSD Mount Vernon,6961,West Elementary School,,1,16,11,31,,307,243,366
6590,MSD Mount Vernon,6965,Farmersville Elementary School,,,2,5,5,,283,79,295
6590,MSD Mount Vernon,6969,Marrs Elementary School,,4,3,5,10,,311,116,333
6600,MSD North Posey Co Schools,6973,North Posey Junior High School,,,,3,12,,211,67,226
6600,MSD North Posey Co Schools,6975,North Posey High School,2,1,4,10,15,,396,124,428
6600,MSD North Posey Co Schools,6985,North Elementary School,1,3,6,6,10,,376,142,402
6600,MSD North Posey Co Schools,6989,South Terrace Elementary,,,1,3,10,,367,112,381
6620,Eastern Pulaski Community Sch Corp,6994,Eastern Pulaski Elementary School,3,2,2,17,20,,466,244,510
6620,Eastern Pulaski Community Sch Corp,6996,Winamac Community Middle School,,,1,8,6,,240,131,255
6620,Eastern Pulaski Community Sch Corp,6997,Winamac Community High School,,3,3,18,6,,344,173,374
6630,West Central School Corp,7025,West Central Senior High School,2,2,,23,3,2,174,109,206
6630,West Central School Corp,7027,West Central Elementary School,3,1,1,22,13,,285,196,325
6630,West Central School Corp,7031,West Central Middle School,,,,11,5,1,91,62,108
6705,South Putnam Community Schools,7055,Central Elementary School,,,2,8,9,2,318,164,339
6705,South Putnam Community Schools,7056,South Putnam Middle School,,1,1,6,10,1,245,108,264
6705,South Putnam Community Schools,7057,Fillmore Elementary School,,,1,7,,,116,63,124
6705,South Putnam Community Schools,7071,South Putnam High School,,1,3,7,9,1,353,168,374
6715,North Putnam Community Schools,7041,Bainbridge Elementary School,,,,7,9,,403,193,419
6715,North Putnam Community Schools,7045,Roachdale Elementary School,,,,6,4,,197,92,207
6715,North Putnam Community Schools,7049,North Putnam Middle School,,,2,8,6,,293,151,309
6715,North Putnam Community Schools,7061,North Putnam Sr High School,,,1,5,10,,421,181,437
6750,Cloverdale Community Schools,7077,Cloverdale High School,1,,,3,11,,264,156,279
6750,Cloverdale Community Schools,7079,Cloverdale Distance Learning Academy,,4,14,42,25,2,597,,684
6750,Cloverdale Community Schools,7082,Cloverdale Elementary School,,,1,7,25,,391,317,424
6750,Cloverdale Community Schools,7085,Cloverdale Middle School,,2,3,1,15,,278,210,299
6755,Greencastle Community School Corp,7089,Greencastle High School,1,7,4,17,18,,451,239,498
6755,Greencastle Community School Corp,7093,Greencastle Middle School,,4,6,9,17,,355,200,391
6755,Greencastle Community School Corp,7102,Tzouanakis Intermediate School,,3,7,17,10,,366,210,403
6755,Greencastle Community School Corp,7105,Martha J Ridpath Elementary School,,1,4,2,2,1,189,132,199
6755,Greencastle Community School Corp,7107,Deer Meadow Primary School,1,,3,6,5,,300,169,315
6795,Union School Corporation,7117,Union Elementary School,,,1,1,2,2,119,41,125
6795,Union School Corporation,7119,Union Junior & High School,,,2,3,6,,128,59,139
6795,Union School Corporation,7122,Indiana Digital Elementary,24,21,497,196,124,2,1256,401,2120
6795,Union School Corporation,7131,Indiana Digital JR and High School,7,26,508,400,267,1,2623,634,3832
6795,Union School Corporation,7142,Indiana Digital Alternative School,5,10,109,117,58,1,722,579,1022
6805,Randolph Southern School Corp,7113,Randolph Southern Elementary Sch,1,,5,11,11,,266,143,294
6805,Randolph Southern School Corp,7121,Randolph Southern Jr-Sr High Sch,,1,3,12,8,,204,115,228
6820,Monroe Central School Corp,7151,Monroe Central Jr-Sr High School,3,2,4,9,14,,427,210,459
6820,Monroe Central School Corp,7152,Monroe Central Elementary School,4,,3,7,27,,583,243,624
6825,Randolph Central School Corp,7125,Winchester Community High School,,2,3,21,10,,378,190,414
6825,Randolph Central School Corp,7129,Lee L Driver Middle School,,1,1,12,16,,261,160,291
6825,Randolph Central School Corp,7133,O R Baker Elementary School,1,,1,27,22,,287,155,338
6825,Randolph Central School Corp,7145,Willard Elementary School,1,1,,11,9,,213,139,235
6825,Randolph Central School Corp,7146,Deerfield Elementary School,,,,5,5,,144,97,154
6835,Randolph Eastern School Corp,7161,Union City Community Jr/Sr High,1,1,1,128,13,,223,243,367
6835,Randolph Eastern School Corp,7164,North Side Elementary School,1,,2,199,20,1,338,368,561
6865,South Ripley Com Sch Corp,7174,South Ripley Junior High School,2,,2,3,3,,152,97,162
6865,South Ripley Com Sch Corp,7178,South Ripley Elementary School,2,4,3,5,13,1,535,301,563
6865,South Ripley Com Sch Corp,7182,South Ripley High School,3,1,1,7,6,,332,197,350
6895,Batesville Community School Corp,7217,Batesville High School,1,8,1,35,8,,662,166,715
6895,Batesville Community School Corp,7218,Batesville Primary School,,9,4,16,16,,502,145,547
6895,Batesville Community School Corp,7219,Batesville Middle School,,9,1,23,11,,443,145,487
6895,Batesville Community School Corp,7229,Batesville Intermediate School,1,16,1,25,7,,428,144,478
6900,Jac-Cen-Del Community Sch Corp,7193,Jac-Cen-Del MS/HS,3,2,3,3,5,,367,182,383
6900,Jac-Cen-Del Community Sch Corp,7203,Jac-Cen-Del Elementary School,1,,,7,2,,380,211,390
6910,Milan Community Schools,7205,Milan High School,,1,,4,8,,334,162,347
6910,Milan Community Schools,7207,Milan Middle School,,1,,1,2,,127,57,131
6910,Milan Community Schools,7209,Milan Elementary School,1,,,5,8,,401,237,415
6910,Milan Community Schools,7212,Milan Intermediate School,,,,2,3,,144,83,149
6995,Rush County Schools,7233,Milroy Elementary School,1,,,7,2,,141,93,151
6995,Rush County Schools,7253,Arlington Elementary School,1,,1,1,4,,133,85,140
6995,Rush County Schools,7271,Rushville Elementary School East,2,2,4,7,13,,301,190,329
6995,Rush County Schools,7272,Rushville Elementary School West,,4,1,11,8,,342,238,366
6995,Rush County Schools,7285,Rushville Consolidated High School,,1,6,20,25,,602,354,654
6995,Rush County Schools,7290,Benjamin Rush Middle School,,,2,12,18,,286,196,318
7150,John Glenn School Corporation,5916,Harold C Urey Middle School,2,,5,15,11,,279,138,312
7150,John Glenn School Corporation,7453,John Glenn High School,4,,4,46,22,,549,227,625
7150,John Glenn School Corporation,7456,North Liberty School,,,5,24,23,,432,216,484
7150,John Glenn School Corporation,7457,Walkerton Elementary School,,2,8,30,7,,544,326,591
7175,Penn-Harris-Madison School Corp,7323,Walt Disney Elementary School,3,34,153,64,52,1,214,286,521
7175,Penn-Harris-Madison School Corp,7324,Prairie Vista Elementary School,4,35,16,37,28,,389,78,509
7175,Penn-Harris-Madison School Corp,7329,Mary Frank Harris Elementary Sch,,23,19,22,38,,373,89,475
7175,Penn-Harris-Madison School Corp,7334,Schmucker Middle School,5,39,81,98,73,,708,354,1004
7175,Penn-Harris-Madison School Corp,7336,Virgil I Grissom Middle School,4,10,49,66,48,1,500,312,678
7175,Penn-Harris-Madison School Corp,7341,Madison Elementary School,,,1,4,6,,109,34,120
7175,Penn-Harris-Madison School Corp,7353,Penn High School,12,235,276,312,202,4,2583,954,3624
7175,Penn-Harris-Madison School Corp,7361,Elm Road Elementary School,1,4,43,59,49,1,356,203,513
7175,Penn-Harris-Madison School Corp,7365,Elsie Rogers Elementary School,3,17,10,27,32,,297,142,386
7175,Penn-Harris-Madison School Corp,7372,Discovery Middle School,,86,37,45,61,1,618,141,848
7175,Penn-Harris-Madison School Corp,7377,Moran Elementary School,1,5,17,37,30,,341,167,431
7175,Penn-Harris-Madison School Corp,7379,Bittersweet Elementary School,1,5,24,28,28,2,432,128,520
7175,Penn-Harris-Madison School Corp,7383,Horizon Elementary School,1,17,26,40,51,2,554,123,691
7175,Penn-Harris-Madison School Corp,7386,Meadow's Edge Elementary School,1,6,53,51,60,,255,232,426
7175,Penn-Harris-Madison School Corp,7390,Northpoint Elementary School,1,135,24,24,50,,380,72,614
7200,School City of Mishawaka,7459,Fred J Hums Elementary School,4,,10,32,24,,255,154,325
7200,School City of Mishawaka,7461,Mishawaka High School,3,8,178,151,141,1,1006,955,1488
7200,School City of Mishawaka,7465,John J Young Middle School,5,5,116,76,82,,451,538,735
7200,School City of Mishawaka,7467,Oaklawn Campus Program,,1,10,3,5,,39,58,58
7200,School City of Mishawaka,7469,Battell Elementary School,,,54,23,31,,182,224,290
7200,School City of Mishawaka,7473,Beiger Elementary School,1,1,53,51,55,,385,341,546
7200,School City of Mishawaka,7478,Liberty Elementary School,1,,65,59,57,,235,328,417
7200,School City of Mishawaka,7481,Emmons Elementary School,1,1,97,45,89,,202,381,435
7200,School City of Mishawaka,7485,Lasalle Elementary School,,5,108,56,73,,301,436,543
7200,School City of Mishawaka,7499,Twin Branch Elementary School,1,,21,22,19,1,227,187,291
7205,South Bend Community School Corp,7248,South Bend Virtual School,1,5,112,66,36,,101,120,321
7205,South Bend Community School Corp,7417,Warren Elementary School,,1,53,59,14,,81,169,208
7205,South Bend Community School Corp,7421,Clay High School,3,8,264,93,53,,207,399,628
7205,South Bend Community School Corp,7425,Clay International Academy,1,1,160,96,87,,226,374,571
7205,South Bend Community School Corp,7435,Darden Elementary School,,8,192,45,74,,203,403,522
7205,South Bend Community School Corp,7441,Swanson Traditional School,,9,87,44,59,,255,217,454
7205,South Bend Community School Corp,7505,Adams High School,1,45,480,621,149,2,678,1073,1976
7205,South Bend Community School Corp,7510,Jackson Middle School,3,1,208,140,65,,111,424,528
7205,South Bend Community School Corp,7512,LaSalle Academy,,7,117,137,45,,182,272,488
7205,South Bend Community School Corp,7513,Riley High School,2,7,342,222,107,,312,654,992
7205,South Bend Community School Corp,7517,Washington High School,1,4,415,260,66,,88,643,834
7205,South Bend Community School Corp,7533,Coquillard Elementary School,1,1,227,54,35,,25,290,343
7205,South Bend Community School Corp,7534,Rise Up Academy at Eggleston,,,104,36,14,,33,121,187
7205,South Bend Community School Corp,7537,Edison Middle School,1,7,187,57,46,,83,306,381
7205,South Bend Community School Corp,7545,Harrison Elementary School,2,1,240,331,37,,43,570,654
7205,South Bend Community School Corp,7546,Marshall Traditional School,2,2,86,73,68,,166,235,397
7205,South Bend Community School Corp,7549,Jefferson Traditional School,,4,167,98,45,2,200,323,516
7205,South Bend Community School Corp,7555,Kennedy Academy,2,8,167,121,39,,183,316,520
7205,South Bend Community School Corp,7557,Lafayette Early Childhood Center,,,35,13,9,,6,58,63
7205,South Bend Community School Corp,7559,Dickinson Fine Arts Academy,,,231,132,38,,48,373,449
7205,South Bend Community School Corp,7561,Lincoln Elementary School,1,,207,107,55,1,96,367,467
7205,South Bend Community School Corp,7569,McKinley Elementary School,,7,134,233,61,,78,439,513
7205,South Bend Community School Corp,7573,Madison S.T.E.A.M. Academy,1,1,305,164,70,1,76,571,618
7205,South Bend Community School Corp,7577,Marquette Montessori Academy,,5,151,40,56,,131,261,383
7205,South Bend Community School Corp,7585,Monroe Elementary School,,,168,64,85,,101,368,418
7205,South Bend Community School Corp,7588,Wilson Elementary School,,1,175,130,38,,67,352,411
7205,South Bend Community School Corp,7593,Muessel Elementary School,1,,154,32,22,,32,196,241
7205,South Bend Community School Corp,7597,Navarre Middle School,,3,227,207,36,1,45,426,519
7205,South Bend Community School Corp,7601,Nuner Fine Arts Academy,5,,181,66,72,1,154,427,479
7205,South Bend Community School Corp,7605,South Bend SNAP,1,1,36,40,20,,45,10,143
7205,South Bend Community School Corp,7617,Studebaker Center,,3,57,53,26,,70,115,209
7205,South Bend Community School Corp,7632,Juvenile Justice Center,,,7,,2,,2,6,11
7215,Union-North United School Corp,7399,LaVille Jr-Sr High School,1,1,4,40,23,,505,271,574
7215,Union-North United School Corp,7400,LaVille Elementary School,2,3,4,38,21,,586,307,654
7230,Scott County School District 1,7629,Austin High School,2,3,2,15,9,,401,138,432
7230,Scott County School District 1,7630,Austin Elementary School,2,,2,19,17,1,571,343,612
7230,Scott County School District 1,7631,Austin Middle School,3,1,2,4,11,1,253,58,275
7255,Scott County School District 2,7633,Johnson Elementary School,,2,,9,3,,234,176,248
7255,Scott County School District 2,7637,Lexington Elementary School,2,2,3,8,4,1,211,141,231
7255,Scott County School District 2,7641,Scottsburg Senior High School,1,4,1,26,15,,679,401,726
7255,Scott County School District 2,7645,Scottsburg Middle School,1,2,4,23,9,1,497,323,537
7255,Scott County School District 2,7649,Scottsburg Elem School,1,1,4,24,14,1,440,353,485
7255,Scott County School District 2,7653,Vienna-Finley Elementary School,,2,3,3,13,,377,202,398
7285,Shelby Eastern Schools,7661,Morristown Jr-Sr High School,,2,2,7,6,1,302,127,320
7285,Shelby Eastern Schools,7663,Morristown Elementary School,,,7,2,4,,294,137,307
7285,Shelby Eastern Schools,7665,Waldron Jr-Sr High School,,,1,10,,,287,139,298
7285,Shelby Eastern Schools,7667,Waldron Elementary School,,1,1,5,7,,274,128,288
7350,Northwestern Con School Corp,7689,Triton Central High School,1,5,8,12,15,,416,160,457
7350,Northwestern Con School Corp,7691,Triton Central Elementary School,1,1,3,16,11,1,481,195,514
7350,Northwestern Con School Corp,7697,Triton Central Middle School,1,2,2,14,10,1,408,166,438
7360,Southwestern Con Sch Shelby Co,7701,Southwestern High School,,,,12,2,,281,141,295
7360,Southwestern Con Sch Shelby Co,7703,Southwestern Elementary School,,1,,18,7,,313,103,339
7365,Shelbyville Central Schools,7671,Especially Kidz Health & Rehab Cnt,,2,20,5,3,,17,46,47
7365,Shelbyville Central Schools,7717,Shelbyville Sr High School,1,18,23,202,50,,807,620,1101
7365,Shelbyville Central Schools,7721,Shelbyville Middle School,3,6,18,152,41,,662,536,882
7365,Shelbyville Central Schools,7723,Golden Bear Preschool,4,9,5,36,21,,257,165,332
7365,Shelbyville Central Schools,7725,Coulston Elementary School,,17,4,105,22,,321,320,469
7365,Shelbyville Central Schools,7729,Thomas A Hendricks Elementary Sch,,,9,63,29,,432,350,533
7365,Shelbyville Central Schools,7733,William F Loper Elementary School,,9,16,74,31,1,541,383,672
7385,North Spencer County Sch Corp,7751,Chrisney Elementary School,1,,1,3,1,,215,93,221
7385,North Spencer County Sch Corp,7753,David Turnham Education Center,1,,2,77,4,,216,154,300
7385,North Spencer County Sch Corp,7755,Nancy Hanks Elementary School,,1,,3,1,,266,53,271
7385,North Spencer County Sch Corp,7759,Heritage Hills High School,5,5,1,61,8,,562,216,642
7385,North Spencer County Sch Corp,7761,Heritage Hills Middle School,,1,,26,2,,270,99,299
7385,North Spencer County Sch Corp,7767,Lincoln Trail Elementary School,,3,2,2,7,,371,113,385
7445,South Spencer County Sch Corp,7789,Luce Elementary School,1,,,1,2,,185,72,189
7445,South Spencer County Sch Corp,7795,South Spencer High School,2,3,5,5,10,,332,156,357
7445,South Spencer County Sch Corp,7797,South Spencer Middle School,,,2,2,10,,214,128,228
7445,South Spencer County Sch Corp,7803,Rockport-Ohio Elementary School,1,,5,7,15,,290,193,318
7495,Oregon-Davis School Corp,7818,Oregon-Davis Elementary School,,,2,11,8,,251,164,272
7495,Oregon-Davis School Corp,7831,Oregon-Davis Jr-Sr High School,,,,13,4,,207,130,224
7515,North Judson-San Pierre Sch Corp,7849,N Judson-San Pierre Jr Sr High Sch,4,4,,31,6,1,431,233,477
7515,North Judson-San Pierre Sch Corp,7851,North Judson-San Pierre Elem Sch,,2,,22,6,,424,242,454
7525,Knox Community School Corp,7833,Knox Community High School,5,,3,31,8,,525,371,572
7525,Knox Community School Corp,7837,Knox Community Middle School,3,,,38,8,,421,312,470
7525,Knox Community School Corp,7845,Knox Community Elementary School,1,,,43,12,,648,464,704
7605,Fremont Community Schools,7877,Fremont High School,,2,1,9,6,1,273,100,292
7605,Fremont Community Schools,7881,Fremont Elementary School,2,,4,4,16,,369,182,395
7605,Fremont Community Schools,7884,Fremont Middle School,1,1,1,7,8,,280,134,298
7610,Hamilton Community Schools,7885,Hamilton Community High School,1,,,11,3,,171,73,186
7610,Hamilton Community Schools,7889,Hamilton Community Elementary Sch,,,,,,,166,72,166
7615,MSD Steuben County,7893,Angola High School,2,7,5,108,19,1,643,336,785
7615,MSD Steuben County,7895,Angola Middle School,1,6,4,61,21,,464,292,557
7615,MSD Steuben County,7897,Carlin Park Elementary School,,5,,68,15,,287,251,375
7615,MSD Steuben County,7899,Ryan Park Elementary School,1,2,1,26,18,,350,177,398
7615,MSD Steuben County,7901,Hendry Park Elementary School,2,2,4,50,10,,297,221,365
7615,MSD Steuben County,7905,Pleasant Lake Elementary School,1,,,3,4,,119,72,127
7645,Northeast School Corp,7917,North Central Jr/Sr High School,,,3,3,5,,363,207,374
7645,Northeast School Corp,7921,Northeast North Elementary School,3,,,4,2,,219,148,228
7645,Northeast School Corp,7941,Northeast East Elementary School,,,,,2,,166,114,168
7715,Southwest School Corporation,7953,Carlisle Elementary School,,1,,6,3,,186,132,196
7715,Southwest School Corporation,7954,Carlisle Middle School,,,,6,1,,80,56,87
7715,Southwest School Corporation,7957,Sullivan High School,,2,2,14,8,,473,228,499
7715,Southwest School Corporation,7961,Sullivan Middle School,1,,1,4,6,,286,145,298
7715,Southwest School Corporation,7965,Sullivan Elementary School,,4,9,7,12,,631,330,663
7775,Switzerland County School Corp,7985,Jefferson-Craig Elementary School,,2,2,8,11,,389,234,412
7775,Switzerland County School Corp,7987,Switzerland Co Middle School,,1,4,5,4,,230,131,244
7775,Switzerland County School Corp,7993,Switzerland Co Senior High School,,2,2,13,7,,411,213,435
7775,Switzerland County School Corp,7994,Switzerland Co Elementary School,,,1,14,10,,367,223,392
7855,Lafayette School Corporation,8069,Jefferson High School,5,8,402,683,123,1,896,1461,2118
7855,Lafayette School Corporation,8073,Lafayette Sunnyside Intermediate,2,6,222,282,95,1,439,804,1047
7855,Lafayette School Corporation,8077,Lafayette Tecumseh Jr High School,1,4,219,338,76,3,402,777,1043
7855,Lafayette School Corporation,8089,Edgelea Elementary School,,7,41,134,33,,242,293,457
7855,Lafayette School Corporation,8091,Glen Acres Elementary School,,7,140,157,45,1,192,385,542
